mae,accuracy,f1,f1_custom
0.46427606045603015,0.5330882352941176,0.5277196724225148,135.9088897705078
0.5108124634403083,0.4742647058823529,0.47266096340785535,135.18685913085938
0.44961476725979777,0.5514705882352942,0.5466666666666666,135.88108825683594
0.49056189230997355,0.5110294117647058,0.49018447272368554,135.30810546875
0.48139129713062195,0.5110294117647058,0.4946286129388263,135.67892456054688
0.4793312961193463,0.5161764705882353,0.5063720776319098,135.5927734375
0.5108124634403083,0.5514705882352942,0.5466666666666666,135.9088897705078
0.023617609951009866,0.028901829422108175,0.030065596812276666,0.3302571966714157
