mae,accuracy,f1,mse
0.46599916005011144,0.5502958579881657,0.35496183206106874,0.3117050719916479
0.4887625426494864,0.5739644970414202,0.4945164506480558,0.24434877027033233
0.4739869812602651,0.5502958579881657,0.35496183206106874,0.2837617993247363
0.4762495613199543,0.5581854043392505,0.4014800382567311,0.27993854719557215
0.4887625426494864,0.5739644970414202,0.4945164506480558,0.3117050719916479
0.011549127596327733,0.013665095128748543,0.08057189660785255,0.03384051991364188
