mae,accuracy,f1,mse
0.4925019364688814,0.5541237113402062,0.3668920894522887,0.2465074539307331
0.4510258612866254,0.5515463917525774,0.3554817275747508,0.39610823586357
0.4706152156475432,0.5154639175257731,0.49717373921195573,0.3125950505693102
0.49262878080435724,0.5025773195876289,0.4963919432395172,0.37746464484601194
0.48473444947350014,0.5231958762886598,0.5192842170119008,0.38085787570857266
0.48651031742698136,0.5515463917525774,0.36575100522340387,0.24529504885999368
0.46742753696642314,0.5412371134020618,0.4154252437703142,0.3670467763433811
0.4769880004801287,0.5180412371134021,0.4320158443124085,0.3764275192804446
0.48063591714762693,0.5103092783505154,0.4505068574836017,0.38434121600649346
0.4788403663368317,0.5309278350515464,0.4629961977186311,0.40294585867691635
0.49716658974738465,0.5618556701030928,0.415807560137457,0.2478234261989699
0.45595334654616326,0.5515463917525774,0.3554817275747508,0.3866063548115581
0.4476167678487362,0.5567010309278351,0.368030303030303,0.3990166255521073
0.44618359133277147,0.5670103092783505,0.4015863689776733,0.3945918070814911
0.44184531209113215,0.5644329896907216,0.41314717859220473,0.39085503102223584
0.4992954252460568,0.538659793814433,0.4139220104132385,0.2493870864101252
0.4685290014352073,0.5438144329896907,0.4306180823280687,0.33936546342365775
0.48351979990653005,0.5103092783505154,0.47395461681175965,0.3350250265647907
0.4901928383024102,0.5180412371134021,0.4937447233095402,0.3615927730284529
0.49439244131251153,0.5077319587628866,0.49260210194789633,0.3778045431899798
0.4782407599472508,0.5489690721649485,0.3544093178036606,0.25736084324606406
0.4511355240013182,0.5515463917525774,0.3554817275747508,0.37976281699936804
0.4569798823345222,0.5489690721649485,0.49093962498969135,0.3618197972316803
0.454155052031544,0.5438144329896907,0.4928479119743012,0.386724541406014
0.4560147801640062,0.5489690721649485,0.5103235902872432,0.39249325606997654
0.4721251797714578,0.5384536082474228,0.4329926284300526,0.34999276289287584
0.4992954252460568,0.5670103092783505,0.5192842170119008,0.40294585867691635
0.018125048364822496,0.01954236042352294,0.057117882164782974,0.05547034053611038
