mae,accuracy,f1,f1_custom
0.47266142472786105,0.5147058823529411,0.5004174319585908,135.81076049804688
0.4640972371029986,0.5404411764705882,0.4563044694970816,125.03692626953125
0.4811487918451616,0.5183823529411765,0.46063605951894404,130.21728515625
0.477953059491164,0.5330882352941176,0.5312572087658594,135.33380126953125
0.46162850803231864,0.5330882352941176,0.5131836694429178,135.30810546875
0.47149780423990084,0.5279411764705884,0.4923597678366787,132.34137573242188
0.4811487918451616,0.5404411764705882,0.5312572087658594,135.81076049804688
0.008490248764562976,0.010906174245728912,0.03285555488738943,4.681331789865306
