mae,accuracy,f1
0.45263994300244925,0.5661764705882353,0.3615023474178404
0.4433349549996338,0.5661764705882353,0.3615023474178404
0.4488650147727372,0.5551470588235294,0.45831893217465725
0.4367701539278954,0.5588235294117647,0.3584905660377359
0.4338419708754859,0.5661764705882353,0.36918238993710695
0.4430904075156404,0.5625,0.38179931659703614
0.45263994300244925,0.5661764705882353,0.45831893217465725
0.007906938506144765,0.005199314567548126,0.04295832333450373
