mae,accuracy,f1,f1_custom
0.4936010797436421,0.5591715976331361,0.4563393965563771,0.45633935928344727
0.4891749731094174,0.5355029585798816,0.47935205988834706,0.47935202717781067
0.5005461870301404,0.47041420118343197,0.4639911406423034,0.46399110555648804
0.48844525619195056,0.5502958579881657,0.35496183206106874,0.3549617826938629
0.5059597144818164,0.4556213017751479,0.4553161674548958,0.45531612634658813
0.49554544211139334,0.5142011834319526,0.4419921193205985,0.4419920802116394
0.5059597144818164,0.5591715976331361,0.47935205988834706,0.47935202717781067
0.007553816571122338,0.04776984315066193,0.04959175239286307,0.049591758543234006
