mae,accuracy,f1,f1_custom
0.5059341249625812,0.49264705882352944,0.45882352941176463,132.8627471923828
0.4629463653890632,0.5441176470588235,0.5076779354236002,131.79937744140625
0.4671781049823563,0.5330882352941176,0.5116420442496642,134.38302612304688
0.5155969146359257,0.47794117647058826,0.4530727839139054,134.26678466796875
0.5061793519373843,0.5,0.4998918451222151,134.94094848632812
0.4915669723814622,0.5095588235294117,0.48622162762422994,133.65057678222655
0.5155969146359257,0.5441176470588235,0.5116420442496642,134.94094848632812
0.024552651750640215,0.027950849718747346,0.02803099711580739,1.2873293859917776
