mae,accuracy,f1
0.5008477281622501,0.4970414201183432,0.488371264736261
0.4965651921038936,0.514792899408284,0.4844494047619048
0.4969619790722503,0.5059171597633136,0.4924788030822072
0.4747619268200061,0.5384615384615384,0.5189928845101259
0.49228420653960003,0.5140532544378699,0.4960730892726247
0.5008477281622501,0.5384615384615384,0.5189928845101259
0.011840222160390329,0.017813009731941255,0.015627582983742703
