mae,accuracy,f1,f1_custom
0.4763941834793195,0.5207100591715976,0.47672018348623857,160.6275177001953
0.471481977317382,0.5266272189349113,0.5078625509609784,166.539306640625
0.4640783703662614,0.5384615384615384,0.51522506619594,165.4201202392578
0.4714906975718692,0.5207100591715976,0.49073660714285716,164.07083129882812
0.4721868748150796,0.5325443786982249,0.49152606923867925,161.1154327392578
0.47112642070998234,0.527810650887574,0.49641409540493864,163.5546417236328
0.4763941834793195,0.5384615384615384,0.51522506619594,166.539306640625
0.004438694044531264,0.007715032432192485,0.015238902487943075,2.6063615421964874
