mae,accuracy,f1,mse
0.49974079019774154,0.4970414201183432,0.47710396039603953,0.4155780863482452
0.4873934457756932,0.5059171597633136,0.5059128349220521,0.43574520201941386
0.50516834453877,0.5,0.4967889706206229,0.45688169753198227
0.49743419350406826,0.5009861932938856,0.4932685886462382,0.4360683286332138
0.50516834453877,0.5059171597633136,0.5059128349220521,0.45688169753198227
0.009109173823122256,0.004519305419088623,0.014723539988673354,0.020653701419134085
