mae,accuracy,f1
0.35860933469476947,0.5164179104477612,0.5013572309890253
0.3582032999908231,0.48059701492537316,0.4004425837860785
0.3418581094980275,0.5014925373134328,0.3879337845171668
0.3424914105121233,0.5044776119402985,0.3947994987468672
0.3477986793150376,0.48656716417910445,0.3552955536281912
0.3497921668021562,0.4979104477611941,0.4079657303334658
0.35860933469476947,0.5164179104477612,0.5013572309890253
0.008196247788423927,0.014378023377662438,0.05506211526588579
