mae,accuracy,f1,mse
0.5048773207773902,0.5,0.472630752896644,0.4404949878095857
0.5150473849284729,0.48520710059171596,0.4266718658607916,0.47712788560617236
0.525719725561959,0.47633136094674555,0.4227239832103054,0.4842530696867627
0.5152148104226074,0.4871794871794872,0.44067553398924697,0.4672919810341736
0.525719725561959,0.5,0.472630752896644,0.4842530696867627
0.010422211030919424,0.011956958237654977,0.02774434097109265,0.02347873924329268
