mae,accuracy,f1,mse
0.45652217555417973,0.5473372781065089,0.5412293853073463,0.41507675026783997
0.45709378680122065,0.5473372781065089,0.5376196990424076,0.4280339630050009
0.4725650933999759,0.5266272189349113,0.5252808988764046,0.4562769389396848
0.4947323343191088,0.4970414201183432,0.49404761904761896,0.47865996355231955
0.45146136414578825,0.5532544378698225,0.5411035884156484,0.4366804044344261
0.4681176803031277,0.5325443786982249,0.4484197479859533,0.44243942986396007
0.49349283948671135,0.5088757396449705,0.445835967130215,0.47386828437339806
0.4923381761953364,0.5059171597633136,0.4595521001886197,0.47420242509859506
0.5016370584085473,0.5,0.4465941348007635,0.4855482647469486
0.4979778491432037,0.4940828402366864,0.4486764916297038,0.48411518101243356
0.4911221033742542,0.5059171597633136,0.49992469545957924,0.4504846983951703
0.4658835691797752,0.5414201183431953,0.5352323838080959,0.43493388591587673
0.4677053659057682,0.5384615384615384,0.5368398861600083,0.4448149626508284
0.4761871023699607,0.5325443786982249,0.5312148876404494,0.4606101949485383
0.49667485472052614,0.5088757396449705,0.5088585434173669,0.4796834647901979
0.5046106668514851,0.4881656804733728,0.48125937031484256,0.432662795986439
0.46920291603150716,0.5384615384615384,0.5032408803135363,0.4410119693647523
0.4486382056806501,0.5414201183431953,0.5020861251294918,0.43266847920845003
0.4436079941547374,0.5502958579881657,0.5090214067278287,0.42599876003655857
0.44276658363913896,0.5591715976331361,0.5278931333489572,0.43011810827884567
0.5054542525323134,0.5029585798816568,0.5025231286795626,0.45832185175995865
0.4833778182012064,0.5177514792899408,0.5136604786243302,0.4525914196404057
0.48942372044056753,0.5177514792899408,0.5155080684166556,0.4623965093692112
0.4778114057964683,0.5295857988165681,0.5280946234293089,0.4559124427827308
0.484406183114415,0.5118343195266272,0.5111111111111111,0.4664232512780679
0.4773124439899989,0.5239053254437871,0.5037931342002323,0.4521413759880255
0.5054542525323134,0.5591715976331361,0.5412293853073463,0.4855482647469486
0.019583725326467145,0.02076141842426324,0.03166170064428857,0.020104990365232073
