mae,accuracy,f1
0.4641174828798017,0.5551470588235294,0.35697399527186763
0.4492546762579449,0.5551470588235294,0.35697399527186763
0.4489131491433963,0.5514705882352942,0.4675224646983312
0.44245390529392736,0.5661764705882353,0.3905977063871801
0.440504689452095,0.5661764705882353,0.3905977063871801
0.4490487806054331,0.5588235294117647,0.3925331736032854
0.4641174828798017,0.5661764705882353,0.4675224646983312
0.009268501108022235,0.006878046666863838,0.045165795057869544
