mae,accuracy,f1,f1_custom
0.46770496662326355,0.5183823529411765,0.5060372911901296,135.68138122558594
0.47897719517757714,0.5220588235294118,0.4438502673796792,124.9112319946289
0.45362636348518376,0.5477941176470589,0.49357431542618413,128.8338623046875
0.5116656063088041,0.4852941176470588,0.4839269257873909,135.52816772460938
0.48166007978684133,0.4963235294117647,0.4779709454632055,135.15980529785156
0.478726842276334,0.5139705882352942,0.48107194904931794,132.02288970947265
0.5116656063088041,0.5477941176470589,0.5060372911901296,135.68138122558594
0.0214775726824034,0.02430366747211533,0.023360212835937106,4.905541376521445
