mae,accuracy,f1,mse
0.49238267548612713,0.5489690721649485,0.3595729228563614,0.24650586049394155
0.4539938020644729,0.5489690721649485,0.3544093178036606,0.4003031231538034
0.46599637666601956,0.538659793814433,0.5235932859112516,0.3108612042946945
0.48954917690668676,0.5103092783505154,0.5026983270372368,0.37673343931518743
0.48365954532241207,0.5231958762886598,0.5201326353930593,0.3801729762790698
0.48782167683557137,0.5515463917525774,0.36575100522340387,0.24685073100964416
0.4642830297408491,0.5463917525773195,0.42547534915026075,0.3648359264245312
0.47327000832397575,0.520618556701031,0.4363812439473931,0.3734540756769505
0.4826947837599497,0.520618556701031,0.4578725961538462,0.38635660979895536
0.4814436732857565,0.5154639175257731,0.44759481400702783,0.4053219001242007
0.49756215266960185,0.5438144329896907,0.39791168038715446,0.24823640512725556
0.4586321802176151,0.5489690721649485,0.3544093178036606,0.38961911677659244
0.4532230280378123,0.5515463917525774,0.36575100522340387,0.40152922264966
0.45775515418655727,0.5438144329896907,0.376483298984048,0.40335009885162587
0.4571054385236606,0.538659793814433,0.38275313502608443,0.4025482828480595
0.49919611837753314,0.5051546391752577,0.38412698412698415,0.24929448932790862
0.47660169260787594,0.5309278350515464,0.42269457161543494,0.34911659584927324
0.49588975465476043,0.49742268041237114,0.4624244189764322,0.3514115887146399
0.4987410017069142,0.5077319587628866,0.4864417233182956,0.37144114908183645
0.505858277865421,0.49742268041237114,0.48291062678121094,0.39054365521301804
0.4808366249517067,0.5463917525773195,0.3533333333333334,0.26043240187724065
0.4551355282670444,0.5489690721649485,0.3544093178036606,0.38537132780701394
0.4779007001659958,0.5360824742268041,0.48330965909090906,0.3801431669429052
0.4714505738535531,0.5335051546391752,0.4850677870409068,0.4004117602731257
0.47885126980780995,0.5154639175257731,0.4779571739379366,0.41052236541254183
0.47759336977142736,0.5308247422680412,0.4265386212373183,0.355414698932947
0.505858277865421,0.5515463917525774,0.5235932859112516,0.41052236541254183
0.016072169689001166,0.017956354070464295,0.05871779972317436,0.05783607758416931
