mae,accuracy,f1,mse
0.4839421656440446,0.5059171597633136,0.48310943838539233,0.4031950936689895
0.4874407201332342,0.5029585798816568,0.5029585798816568,0.4334948609418953
0.4833338077247108,0.5177514792899408,0.5112443778110944,0.43115002772323435
0.4849055645006632,0.5088757396449703,0.49910413202604786,0.42261332744470637
0.4874407201332342,0.5177514792899408,0.5112443778110944,0.4334948609418953
0.0022164804083324103,0.00782766660078279,0.014458087021652903,0.01685750316423309
