mae,accuracy,f1
0.5294835030288491,0.46449704142011833,0.45393850136118175
0.5016214857109749,0.5029585798816568,0.47346166685211977
0.5179482017643019,0.4911242603550296,0.4777953434895085
0.4719884185896602,0.5266272189349113,0.5054141059408839
0.5052604022734465,0.496301775147929,0.47765240441092344
0.5294835030288491,0.5266272189349113,0.5054141059408839
0.02495332628548285,0.025834688160610936,0.02121826243717198
