mae,accuracy,f1
0.47098440135389663,0.514792899408284,0.48599829383183113
0.4644460381727153,0.5414201183431953,0.5338760621024067
0.4589781868944502,0.5591715976331361,0.5443301394279924
0.4633827083937416,0.5562130177514792,0.555964266946926
0.45126679632350997,0.5710059171597633,0.5512028057837239
0.46181162622766275,0.5485207100591716,0.534274313618576
0.47098440135389663,0.5710059171597633,0.555964266946926
0.007293319634223027,0.021599659465614193,0.028235085646235936
