,MAE,RMSE
NYA,0.01019333587534335,0.013139863701966095
S&P,0.015049897301627257,0.017754365143502607
NASDAQ,0.02781150820751523,0.03245439390748835
RUT,0.017964311748265942,0.02190399014016339
DJI,0.021791794619281372,0.026150972994531962
