,MAE,RMSE
NYA,0.2509456991118253,0.27719291006493235
S&P,0.07608848642824989,0.09027478331805577
NASDAQ,1.0131329181729487,1.0292866645733991
RUT,0.5864365310560968,0.6091885967296952
DJI,0.3571138584687117,0.41546898433178103
