,MAE,RMSE
NYA,0.25658556484581085,0.28337482456045165
S&P,0.3357699750389774,0.3644058016490221
NASDAQ,0.4327391319746079,0.4687191381391651
RUT,0.3225817520030425,0.3471499144050459
DJI,0.40332832668327406,0.4397546244621236
