,MAE,RMSE
NYA,0.009419629653474072,0.012482100292525609
S&P,0.011313334396581724,0.014051169755002773
NASDAQ,0.02015637543505307,0.024012425263560906
RUT,0.01580507290180147,0.019683898109569047
DJI,0.015806652016537963,0.019368299025805506
