,MAE,RMSE
NYA,0.038491742789430794,0.04362772602958464
S&P,0.07028828212586209,0.07716167148615774
NASDAQ,0.12503633060302702,0.1363906426844675
RUT,0.0648585010029698,0.07051438224588846
DJI,0.0899406818254444,0.10131402469866764
