,MAE,RMSE
NYA,0.8554809453597065,0.8638899158432936
S&P,1.01448967597188,1.0230746825056425
NASDAQ,1.1752887553935822,1.1892874403290443
RUT,0.9996018353408648,1.0074893162389407
DJI,1.0964883192961223,1.1130807280285264
