,MAE,RMSE
NYA,0.372359283027799,0.39313738493991507
S&P,0.45967335158305933,0.48253697411932245
NASDAQ,0.5689958555705534,0.5993902212101323
RUT,0.44694905889954656,0.46605862542770565
DJI,0.506329617003024,0.54002350194206
