,MAE,RMSE
NYA,0.06238113522320656,0.08210644942331359
S&P,0.07675471964009514,0.08783411566154328
NASDAQ,0.184304247755503,0.19740692017820452
RUT,0.07419695378872262,0.08742915402300815
DJI,0.12662412105341436,0.14214446238393053
