mae,accuracy,f1
0.4710876618944752,0.5273972602739726,0.513121647092939
0.46746874753743,0.6027397260273972,0.37606837606837606
0.4077423614998386,0.6027397260273972,0.37606837606837606
0.4114891294747183,0.6027397260273972,0.37606837606837606
0.4394469751016155,0.583904109589041,0.4103316938245168
0.4710876618944752,0.6027397260273972,0.513121647092939
0.03451171997502594,0.03767123287671231,0.06852663551228144
