mae,accuracy,f1,mse
0.48994056158459065,0.5979381443298969,0.39148268789962604,0.24380986952931127
0.4171146790391391,0.5927835051546392,0.372168284789644,0.361213788972809
0.45724226619817854,0.5618556701030928,0.5380952380952382,0.297611993476981
0.5117061032362152,0.4690721649484536,0.46393024815560024,0.3972163023309194
0.5053408229804583,0.48711340206185566,0.485606550168884,0.4014532423485729
0.48310111109743414,0.5979381443298969,0.39693926351028214,0.2416173754952642
0.4413048707383214,0.5902061855670103,0.4478721976104175,0.3403521684022257
0.46192549210221484,0.5438144329896907,0.4460496067755596,0.3612637502235182
0.4765984229138901,0.520618556701031,0.4415451759680565,0.38037188271301425
0.47481281493810457,0.5283505154639175,0.4441652380169559,0.3989619592824436
0.4958864583336201,0.5824742268041238,0.4185814185814186,0.24653608398185875
0.42257242119803873,0.5927835051546392,0.372168284789644,0.3543564906201047
0.4135594043074195,0.5979381443298969,0.38587662337662343,0.3651976614133508
0.41639769137548954,0.6030927835051546,0.40991507011653167,0.36676628179895665
0.41397637626265427,0.595360824742268,0.4208129308295698,0.36495182407712073
0.4984872214419326,0.5773195876288659,0.4284893120172445,0.24858246854926142
0.4516554736177024,0.5618556701030928,0.4311242970986994,0.31950725796222
0.4788832582194915,0.5231958762886598,0.47900562511340955,0.33078910557261243
0.4784668610944621,0.5283505154639175,0.499601818245886,0.3505714534501
0.48478247954766834,0.520618556701031,0.49933399933399936,0.36878825662516207
0.468606589534848,0.5902061855670103,0.3711507293354943,0.24778748067588274
0.41931568992506596,0.5927835051546392,0.372168284789644,0.34886975454069996
0.47010950468115736,0.538659793814433,0.466143971712979,0.37304859568020143
0.47470369979861604,0.5231958762886598,0.45528362739518125,0.4053529712080893
0.4793280543103579,0.5283505154639175,0.47937792833417653,0.4144741978235412
0.4634327331390829,0.5578350515463919,0.43667553648243074,0.34117808867016886
0.5117061032362152,0.6030927835051546,0.5380952380952382,0.4144741978235412
0.03076007600946638,0.03888166573437305,0.04600895334325514,0.05551355646524314
