mae,accuracy,f1,mse
0.41347252454101685,0.5857988165680473,0.3759561111990294,0.3958772665705874
0.42954647202144736,0.5710059171597633,0.3985248456733306,0.39796451289464974
0.4735119318716568,0.514792899408284,0.44744816586921854,0.39570087016407784
0.4880853294130879,0.48520710059171596,0.4217109144542773,0.41025056419575723
0.5048999851065601,0.4911242603550296,0.46965882138295934,0.4208380961927327
0.41316992119395524,0.591715976331361,0.38487102389618616,0.37757780442159955
0.4330831060472589,0.5828402366863905,0.45642429426860565,0.363169941897796
0.4545785215172436,0.5473372781065089,0.48079877112135183,0.38283685688290203
0.453338717634733,0.5355029585798816,0.4672248827846551,0.38502355917059566
0.4623779666039602,0.5295857988165681,0.49282296650717705,0.40526929557058927
0.41874688405257005,0.5946745562130178,0.37291280148423006,0.3561270775764082
0.418222679828222,0.5887573964497042,0.401678489105103,0.374608061466085
0.4227828955346341,0.5887573964497042,0.442780050999229,0.364820247045519
0.45034662749737064,0.5502958579881657,0.5071562871724031,0.3658082338303106
0.46372072036438206,0.5355029585798816,0.5271210757536603,0.3892103808765299
0.48947155546154497,0.6124260355029586,0.46135785798571827,0.2424593249760141
0.437470234324329,0.5828402366863905,0.45232650340730185,0.31503355759943835
0.4339568393970371,0.5710059171597633,0.47093431208506503,0.36113206496343125
0.4362635360224746,0.5680473372781065,0.4846054225675732,0.36817901663248587
0.43908817022408786,0.5502958579881657,0.4803576485819476,0.3747189297631796
0.41695844121938624,0.5946745562130178,0.37291280148423006,0.3749524156927008
0.4372356859801789,0.5887573964497042,0.423413472748917,0.3489715014475016
0.50013199181306,0.4881656804733728,0.46014864053916815,0.405161084313931
0.4909783605441506,0.5059171597633136,0.4803303289479741,0.4120474884143976
0.49249867228502014,0.5029585798816568,0.475,0.4175353445293727
0.4509575108199747,0.554319526627219,0.4483390596007725,0.3762109398835438
0.5048999851065601,0.6124260355029586,0.5271210757536603,0.4208380961927327
0.02959733299904475,0.03875325572231681,0.04337415465220374,0.03699144696404059
