mae,accuracy,f1,f1_custom
0.4178735148492412,0.5845588235294118,0.4540190070166089,120.9227066040039
0.4636045242109695,0.5477941176470589,0.5238461210025191,135.9051513671875
0.504761774810405,0.4889705882352941,0.4770894706996943,135.68211364746094
0.4306075064127525,0.5735294117647058,0.4864583333333333,128.55364990234375
0.41527238940902694,0.5845588235294118,0.5483652927779002,134.94285583496094
0.446423941938479,0.5558823529411765,0.49795564496601114,131.2012954711914
0.504761774810405,0.5845588235294118,0.5483652927779002,135.9051513671875
0.037862187258949846,0.04030726492254632,0.03778049397342415,6.4973587313177745
