mae,accuracy,f1,mse
0.43168249303067224,0.5946745562130178,0.37291280148423006,0.31869914602015836
0.4990326977443755,0.5059171597633136,0.474211727446323,0.35283818349445356
0.4893960040806622,0.5177514792899408,0.48353409889852356,0.3573843544354033
0.47974880955670407,0.5384615384615384,0.521298616407016,0.3774519398903575
0.4767418731413197,0.5414201183431953,0.5307363650206461,0.3915964991453784
0.4205316342964504,0.5887573964497042,0.41286444469438516,0.3452492793561724
0.4292702799354344,0.5828402366863905,0.45232650340730185,0.37169414824240055
0.4420292444262632,0.5650887573964497,0.4530082016843727,0.369350445960512
0.45152769890347,0.5710059171597633,0.5191468069032505,0.3730499466862667
0.4455769371266672,0.5680473372781065,0.5033413848631241,0.3711270116579429
0.4481043394147997,0.5946745562130178,0.37291280148423006,0.28582544907188334
0.4079041117274863,0.6035502958579881,0.4514050387596899,0.37353515088195405
0.42053797755712,0.5739644970414202,0.4427806017310071,0.36963167056896523
0.42129202857211734,0.5857988165680473,0.4939470419643239,0.3674771047052018
0.42266862988698584,0.5857988165680473,0.500021131820295,0.3652889766489331
0.4569643989822568,0.5946745562130178,0.37291280148423006,0.2615733655170477
0.43125615534565503,0.5769230769230769,0.3784447616475701,0.3866791369850651
0.43145449090192434,0.5798816568047337,0.423596099341884,0.3865765232197391
0.42677265392162095,0.5769230769230769,0.4402871866133982,0.3883582133296407
0.43608358815773507,0.5680473372781065,0.4511278195488722,0.38464646344322134
0.44449277989257724,0.5946745562130178,0.37291280148423006,0.28336076232556917
0.4145572319444134,0.5828402366863905,0.4098445916661507,0.38751566797664794
0.4234968192198161,0.591715976331361,0.4775537634408602,0.38067190314611016
0.4337270534589479,0.5621301775147929,0.4861111111111111,0.39377868008953837
0.43666143014140296,0.5650887573964497,0.4935942516434796,0.3995945334613989
0.4408604544546752,0.5724260355029586,0.4516333101820203,0.36171818225039837
0.4990326977443755,0.6035502958579881,0.5307363650206461,0.3995945334613989
0.023550110728087437,0.024188690032977783,0.05083156878554561,0.03644336775813123
