mae,accuracy,f1
0.5440983790720517,0.44776119402985076,0.4426758752169494
0.5271529638539036,0.4417910447761194,0.44161192273752325
0.5408750399247236,0.46567164179104475,0.46011038183471537
0.5414686993681272,0.4417910447761194,0.4410738662217504
0.5197238906508717,0.4746268656716418,0.4666377189173541
0.5346637945739355,0.45432835820895523,0.4504219529856585
0.5440983790720517,0.4746268656716418,0.4666377189173541
0.01064789873699441,0.014984955699117767,0.012060491265204323
