mae,accuracy,f1,f1_custom
0.40532544378698226,0.5946745562130178,0.37291280148423006,126.04452514648438
0.40532544378698226,0.5946745562130178,0.37291280148423006,126.04452514648438
0.40532544378698226,0.5946745562130178,0.37291280148423006,126.04452514648438
0.5946745562130178,0.40532544378698226,0.28842105263157897,97.48631286621094
0.40532544378698226,0.5946745562130178,0.37291280148423006,126.04452514648438
0.4431952662721894,0.5568047337278107,0.35601445171369983,120.33288269042968
0.5946745562130178,0.5946745562130178,0.37291280148423006,126.04452514648438
0.08467949737277311,0.08467949737277311,0.03778585879447354,12.771620794912137
