mae,accuracy,f1,mse
0.6882767633716824,0.47928994082840237,0.47912580554777245,0.7037132118368743
0.8191320416214463,0.4260355029585799,0.39713886437187407,0.9417801563129125
0.9638428853813713,0.4230769230769231,0.3614547709239577,1.2251728846420213
0.784020150366884,0.4526627218934911,0.4388657064656526,0.8693422927229233
0.9060308395074845,0.42011834319526625,0.37795305164319243,1.1097822621879072
0.8322605360497736,0.4402366863905326,0.41090763979048994,0.9699581615405277
0.9638428853813713,0.47928994082840237,0.47912580554777245,1.2251728846420213
0.10722265537104339,0.02539902488915356,0.047844910719734936,0.20401547753102608
