mae,accuracy,f1
0.46199206054243724,0.5887573964497042,0.5662465955777132
0.5237454605107464,0.48520710059171596,0.4736898625429553
0.5137838571433494,0.5059171597633136,0.5057051534655632
0.49717700357970046,0.5029585798816568,0.48787878787878786
0.5010918804750675,0.48520710059171596,0.47930020894570957
0.4995580524502602,0.5136094674556213,0.5025641216821458
0.5237454605107464,0.5887573964497042,0.5662465955777132
0.023487390223280936,0.04310804194924023,0.03760290902206155
