mae,accuracy,f1
0.3653963720059539,0.48656716417910445,0.4846383149652234
0.3843075805194374,0.42686567164179107,0.43196534662980396
0.4076108424101441,0.3701492537313433,0.3683597104649737
0.4187472303630521,0.35522388059701493,0.3563641641268063
0.4310319536072849,0.3522388059701492,0.36108994637646535
0.4014187957811745,0.3982089552238806,0.4004834965126546
0.4310319536072849,0.48656716417910445,0.4846383149652234
0.026485674926849393,0.05782883925121053,0.056132533499135044
