mae,accuracy,f1
0.4726467882913328,0.5355029585798816,0.5072016938606837
0.46168045037966454,0.5473372781065089,0.538412103360557
0.48043567177999047,0.5236686390532544,0.508698753193756
0.4928067400944104,0.4940828402366864,0.49308448591901355
0.48091654689363345,0.5236686390532544,0.5076318956235354
0.47769723948780635,0.5248520710059172,0.5110057863915091
0.4928067400944104,0.5473372781065089,0.538412103360557
0.01149135056026607,0.019802604178321304,0.016609153210701524
