mae,accuracy,f1,mse
0.45075086733469594,0.5473372781065089,0.3708988723039305,0.4331184345824513
0.440124997527842,0.5710059171597633,0.4410037068719703,0.4070080669725677
0.48803191009613506,0.5029585798816568,0.45733944954128436,0.4088238787976851
0.5005640347470935,0.5,0.46092503987240835,0.4245206486625769
0.5022725144663122,0.4940828402366864,0.482296247861487,0.41907412579547
0.46437581694690433,0.5355029585798816,0.35999517578242785,0.42502273867659757
0.46628871448778897,0.5236686390532544,0.41623488773747847,0.3984777541118124
0.47506927643450025,0.5443786982248521,0.5025611620795107,0.4062785467684042
0.47598859263633014,0.5295857988165681,0.485441819940063,0.4087500683427378
0.47273925569186204,0.5325443786982249,0.5103245919677243,0.41506140218142307
0.46415436532370435,0.5443786982248521,0.3524904214559387,0.40155605713035436
0.45370368791755133,0.5532544378698225,0.394674731661033,0.408688768349602
0.452562174208124,0.5591715976331361,0.445566136401167,0.3941653821427722
0.4712759232231131,0.5236686390532544,0.5016803567667555,0.3845190793763389
0.46067342396730054,0.5443786982248521,0.5416666666666666,0.3872656088179567
0.4940857056682632,0.5621301775147929,0.4356752854113082,0.24697489221592125
0.4564183865447898,0.5591715976331361,0.463063063063063,0.33454353061124664
0.4540986863967891,0.5473372781065089,0.46732177621210713,0.3817212277095551
0.4575783149716403,0.5295857988165681,0.46554621848739497,0.3891468735840128
0.45897850622033254,0.5325443786982249,0.47254266750948165,0.3944953505720813
0.46020654813777767,0.5443786982248521,0.3524904214559387,0.4165863729773377
0.4568879151573548,0.5562130177514792,0.4280492757547042,0.36869115983477024
0.4899656022377212,0.514792899408284,0.5010980307448608,0.39781095402915645
0.48745743611317593,0.5207100591715976,0.5051155055854812,0.4104400222085756
0.4938699161889572,0.5118343195266272,0.49649251103707914,0.419052409417573
0.46992490290584243,0.5353846153846156,0.45241976088685065,0.39527173415475914
0.5022725144663122,0.5710059171597633,0.5416666666666666,0.4331184345824513
0.017326321501270302,0.020452754949945997,0.05291301544566395,0.03709818779947333
