mae,accuracy,f1,mse
0.4604545257140681,0.5489690721649485,0.3544093178036606,0.32258427509148757
0.45226928376659903,0.5489690721649485,0.3544093178036606,0.414865314291187
0.46290117705759315,0.5257731958762887,0.3993605922934545,0.342767884313813
0.45787024145619465,0.5360824742268041,0.4258656407221071,0.41460065413058733
0.4500785295349863,0.5438144329896907,0.4489299727979586,0.4174557255552809
0.4935020335863546,0.5489690721649485,0.3544093178036606,0.24810924908641688
0.4542234741228143,0.5489690721649485,0.3544093178036606,0.4438673998684099
0.4565980313057752,0.5438144329896907,0.35225375626043404,0.44810843033343173
0.47467648779754956,0.520618556701031,0.36940337632379155,0.457094968841293
0.4735847809067617,0.5283505154639175,0.3934133526974499,0.45040915420111693
0.47498989166672695,0.5489690721649485,0.3544093178036606,0.2629307724037292
0.460624279473553,0.538659793814433,0.3694379125318904,0.41413170914014336
0.46376359878952816,0.5412371134020618,0.42238726080556666,0.41459731267147754
0.45337073670873335,0.5438144329896907,0.4928479119743013,0.3985029884981151
0.4565116436463806,0.5489690721649485,0.5214771485957927,0.41010716479932197
0.487806747869118,0.5489690721649485,0.3544093178036606,0.24936540234970273
0.48144444147336113,0.520618556701031,0.42239723396081447,0.28437876612354257
0.4957274855834614,0.48711340206185566,0.4829057253263148,0.31487445897002025
0.5087773174193889,0.47164948453608246,0.47164597490418025,0.37404418847526083
0.5104844255259468,0.48195876288659795,0.48013198680131985,0.39668496540795944
0.47845927695023643,0.5489690721649485,0.3544093178036606,0.25378820532144675
0.45564598820565905,0.5412371134020618,0.3611573611573612,0.3546471846793672
0.47191153163301575,0.5154639175257731,0.4003485580875341,0.3748017241776473
0.47585651381949406,0.5438144329896907,0.4851217921324307,0.36129637938314213
0.4808147676314885,0.520618556701031,0.5035222894881674,0.3707633114631356
0.4716938884657914,0.5318556701030928,0.4113389228594598,0.36779110358308154
0.5104844255259468,0.5489690721649485,0.5214771485957927,0.457094968841293
0.017367391098031804,0.022331151817964686,0.058048654812577094,0.06673968851513037
