mae,accuracy,f1,mse
0.5203994183639614,0.4822485207100592,0.4583482138769082,0.4596796219172742
0.5127786315949158,0.4881656804733728,0.48125937031484256,0.47657429406529406
0.5247529996233715,0.4822485207100592,0.4636136930401269,0.48819176747744275
0.5193103498607495,0.48422090729783046,0.46774042574395924,0.4748152278200037
0.5247529996233715,0.4881656804733728,0.48125937031484256,0.48819176747744275
0.006061016834966051,0.0034162737821871202,0.012000113101030946,0.014337236367325121
