mae,accuracy,f1
0.47290690176942546,0.5532544378698225,0.5411035884156484
0.5255530039949385,0.47633136094674555,0.45355900002740146
0.4953282334156255,0.5118343195266272,0.5111111111111111
0.47631953989424847,0.5177514792899408,0.5146544509536184
0.4606195506591053,0.5443786982248521,0.544235079854301
0.48614544594666864,0.5207100591715976,0.5129326460724161
0.5255530039949385,0.5532544378698225,0.544235079854301
0.025301472432169077,0.030316422384495875,0.03641756718782117
