mae,accuracy,f1,mse
0.6418616751308096,0.48520710059171596,0.48518907563025215,0.626334267908928
0.7371338706397446,0.4940828402366864,0.45992767639391136,0.8043405889274712
0.9247697690094011,0.4556213017751479,0.38006379585326955,1.1570830808734884
0.7199355319428903,0.48520710059171596,0.46845739488810956,0.767944868117307
0.8593516998632243,0.45857988165680474,0.398278126368014,1.0364302303025028
0.776610509317214,0.4757396449704142,0.4383832138267113,0.8784266072259393
0.9247697690094011,0.4940828402366864,0.48518907563025215,1.1570830808734884
0.11371562911683998,0.017428019497068806,0.046284396630576735,0.21439454023897156
