mae,accuracy,f1
0.3583908312879294,0.5343283582089552,0.5016130555765821
0.34634550308404854,0.5492537313432836,0.4192170391480426
0.3203713554824494,0.5402985074626866,0.3787438940368642
0.3172328189510098,0.564179104477612,0.4171574052404506
0.3143848123736876,0.5402985074626866,0.3657711999876554
0.331345064235825,0.5456716417910448,0.41650051879791894
0.3583908312879294,0.564179104477612,0.5016130555765821
0.019771915531163312,0.011637963396786846,0.05303532172008282
